node1,node2,CN,JC,AA,RA,PA
238570,42180,0.9970249163257716,0.0,0.0,0.0,0.0
492,48438,0.0,0.0,0.0,0.0,0.0
360,383,0.0,0.0,0.0,0.0,0.0
7274,217523,0.0,0.0,0.0,0.0,0.0
383,4377,0.0,0.0,0.0,0.0,0.0
7274,106226,0.0,0.0,0.0,0.0,0.0
2156,39581,0.0,0.0,0.0,0.0,0.0
65888,7274,0.0,0.0,0.0,0.0,0.0
37428,39420,0.0,0.0,0.0,0.0,0.0
42172,15489,0.0,0.0,0.0,0.0,0.0
9940,11946,0.0,0.0,0.0,0.0,0.0
70399,62110,0.0,0.0,0.0,0.0,0.0
8767,120040,0.0,0.0,0.0,0.0,0.0
33476,31858,0.0,0.0,0.0,0.0,0.0
6720,21362,0.0,0.0,0.0,0.0,0.0
66611,123188,0.9970249163257716,0.0,1.0,1.0,0.0
5226,188384,0.9970249163257716,0.0,0.0,0.0,0.0
156356,325602,0.0,0.0,0.0,0.0,0.0
300860,30075,0.0,0.0,0.0,0.0,0.0
93314,93323,0.0,0.0,0.0,0.0,0.0
50311,96022,0.0,0.0,0.0,0.0,0.0
297704,62514,0.9970249163257716,0.0,1.0,1.0,0.0
143935,375581,0.0,0.0,0.0,0.0,0.0
195232,228011,0.0,0.0,0.0,0.0,0.0
144131,163565,0.0,0.0,0.0,0.0,0.0
75470,12937,0.0,0.0,0.0,0.0,0.0
16452,150118,0.0,0.0,0.0,0.0,0.0
13889,94753,0.9970249163257716,0.0,1.0,1.0,0.0
73077,11700,0.9970249163257716,0.0,1.0,1.0,0.0
41353,285049,0.0,0.0,0.0,0.0,0.0
11337,88144,0.0,0.0,0.0,0.0,0.0
297624,13813,0.0,0.0,0.0,0.0,0.9998140572703608
334737,16358,0.0,0.0,0.0,0.0,0.0
15210,26158,0.9970249163257716,0.0,0.0,0.0,0.0
643,10987,0.0,0.0,0.0,0.0,0.0
104265,85736,0.0,0.0,0.0,0.0,0.0
69556,12818,0.9970249163257716,0.0,1.0,1.0,0.0
6679,250723,0.9970249163257716,0.0,1.0,1.0,0.0
4741,52087,1.0,0.0,1.0,1.0,0.0
511,12751,1.0,0.0,1.0,1.0,1.0
68505,68523,0.0,0.0,0.0,0.0,0.0
11921,223800,0.0,0.0,0.0,0.0,0.0
433454,9191,0.0,0.0,0.0,0.0,0.0
5011,42845,0.9970249163257716,0.0,1.0,1.0,0.0
9021,251199,0.0,0.0,0.0,0.0,0.0
20253,22797,1.0,0.0,1.0,1.0,0.0
134,4613,0.0,0.0,0.0,0.0,0.0
34629,450638,0.0,0.0,0.0,0.0,0.0
155187,28469,0.0,0.0,0.0,0.0,0.0
492,8398,0.0,0.0,0.0,0.0,0.0
4720,12937,1.0,0.0,1.0,1.0,0.0
35738,69883,0.0,0.0,0.0,0.0,0.0
8391,27311,0.9970249163257716,0.0,0.0,0.0,0.0
18431,64368,0.0,0.0,0.0,0.0,0.0
349,176906,0.0,0.0,0.0,0.0,0.0
867,25907,0.0,0.0,0.0,0.0,0.0
65792,22990,0.0,0.0,0.0,0.0,0.0
11916,27452,0.0,0.0,0.0,0.0,0.0
8835,65159,0.0,0.0,0.0,0.0,0.0
204348,54262,0.9970249163257716,0.0,1.0,1.0,0.0
104057,59915,0.9970249163257716,0.0,1.0,1.0,0.0
337861,44058,0.0,0.0,0.0,0.0,0.0
349,40886,0.0,0.0,0.0,0.0,1.0
243862,160380,0.0,0.0,0.0,0.0,0.0
153015,59636,0.0,0.0,0.0,0.0,0.0
33787,420248,0.0,0.0,0.0,0.0,0.0
34797,166608,0.0,0.0,0.0,0.0,0.0
349,31624,0.0,0.0,0.0,0.0,0.0
69746,40313,0.0,0.0,0.0,0.0,0.0
492,11176,0.0,0.0,0.0,0.0,0.0
110170,20385,1.0,0.0,1.0,0.0,0.0
51181,19800,1.0,0.0,0.0,0.0,0.0
10091,12860,0.9970249163257716,0.0,0.0,0.0,0.0
50137,89802,0.0,0.0,0.0,0.0,0.0
176623,176625,0.0,0.0,0.0,0.0,0.0
6023,83868,0.0,0.0,0.0,0.0,0.0
116893,129953,0.0,0.0,0.0,0.0,0.0
3547,13778,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
35738,5226,0.0,0.0,0.0,0.0,1.0
71277,15210,0.0,0.0,0.0,0.0,0.0
1104,282035,0.0,0.0,0.0,0.0,0.0
1564,20876,0.0,0.0,0.0,0.0,0.0
22782,159268,0.0,0.0,0.0,0.0,0.0
13813,157650,0.0,0.0,0.0,0.0,0.0
1343,5185,0.0,0.0,0.0,0.0,0.0
144729,18388,0.0,0.0,0.0,0.0,0.0
8073,84112,1.0,0.0,1.0,1.0,0.0
35729,12751,1.0,0.0,1.0,1.0,1.0
79878,261976,0.9970249163257716,0.0,1.0,1.0,0.0
37009,106596,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
8942,113517,0.0,0.0,0.0,0.0,0.0
12767,217168,0.0,0.0,0.0,0.0,0.0
9964,50935,0.9970249163257716,0.0,0.0,0.0,0.0
78961,28476,0.0,0.0,0.0,0.0,0.0
68869,28060,0.0,0.0,0.0,0.0,0.0
213,64868,0.0,0.0,0.0,0.0,0.0
36841,6017,0.0,0.0,0.0,0.0,0.0
14575,31088,0.0,0.0,0.0,0.0,0.0
14577,245162,0.0,0.0,0.0,0.0,0.0
94,15214,0.0,0.0,0.0,0.0,0.0
9021,25091,0.9970249163257716,0.0,0.0,0.0,0.0
40773,16460,0.0,0.0,0.0,0.0,0.0
2670,115584,0.0,0.0,0.0,0.0,0.0
12818,81225,0.0,0.0,0.0,0.0,0.0
39093,21961,0.0,0.0,0.0,0.0,0.0
901,1776,0.0,0.0,0.0,0.0,0.0
109398,13638,0.0,0.0,0.0,0.0,0.0
36841,269090,0.9970249163257716,0.0,1.0,1.0,0.0
50901,186797,0.0,0.0,0.0,0.0,0.0
16188,116701,0.0,0.0,0.0,0.0,0.0
2138,72466,0.0,0.0,0.0,0.0,0.0
13379,54432,0.0,0.0,0.0,0.0,0.0
35375,37502,0.9970249163257716,0.0,0.0,0.0,0.0
43347,126458,0.0,0.0,0.0,0.0,0.0
10100,10843,0.9970249163257716,0.0,1.0,1.0,0.0
35376,252801,1.0,0.0,0.0,0.0,0.0
68133,6703,0.0,0.0,0.0,0.0,0.0
199543,27034,0.0,0.0,0.0,0.0,0.0
16457,89573,0.0,0.0,0.0,0.0,0.0
102406,19150,0.0,0.0,0.0,0.0,0.0
46262,13813,0.9970249163257716,0.0,0.0,0.0,1.0
41725,87286,0.9970249163257716,0.0,0.0,0.0,0.0
2138,7067,0.9970249163257716,0.0,1.0,1.0,0.0
7646,180024,0.0,0.0,0.0,0.0,0.0
13813,192624,0.0,0.0,0.0,0.0,0.9998140572703608
35352,31450,0.0,0.0,0.0,0.0,0.0
3482,279133,0.0,0.0,0.0,0.0,0.0
16452,57298,0.0,0.0,0.0,0.0,0.0
38362,14454,0.0,0.0,0.0,0.0,0.0
22990,89732,0.0,0.0,0.0,0.0,0.0
39889,51181,0.0,0.0,0.0,0.0,0.0
241533,47794,0.0,0.0,0.0,0.0,0.0
2290,86501,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
383,115597,0.0,0.0,0.0,0.0,0.0
12899,32064,0.0,0.0,0.0,0.0,0.0
99741,31564,0.0,0.0,0.0,0.0,0.0
34938,37532,0.0,0.0,0.0,0.0,0.0
211989,121428,0.0,0.0,0.0,0.0,0.0
110370,215461,0.0,0.0,0.0,0.0,0.0
35376,13813,1.0,0.0,1.0,1.0,1.0
1896,92384,0.0,0.0,0.0,0.0,0.0
291,392143,0.0,0.0,0.0,0.0,0.0
2416,119333,0.0,0.0,0.0,0.0,0.0
5226,270079,0.0,0.0,0.0,0.0,0.0
103181,9021,1.0,0.0,1.0,1.0,0.0
43867,46535,0.9970249163257716,0.0,0.0,0.0,0.0
54244,252088,0.0,0.0,0.0,0.0,0.0
66382,18701,0.0,0.0,0.0,0.0,0.0
11792,22849,0.0,0.0,0.0,0.0,0.0
5226,425497,0.0,0.0,0.0,0.0,0.0
101480,57161,0.0,0.0,0.0,0.0,0.0
43414,15606,0.0,0.0,0.0,0.0,0.0
264866,154805,0.0,0.0,0.0,0.0,0.0
6929,374758,0.0,0.0,0.0,0.0,0.0
22781,22832,0.9970249163257716,0.0,1.0,1.0,0.0
139450,14454,0.0,0.0,0.0,0.0,0.0
73709,53930,0.0,0.0,0.0,0.0,0.0
87706,87707,0.9970249163257716,0.0,1.0,1.0,0.0
197096,4542,0.0,0.0,0.0,0.0,0.0
104712,6929,0.0,0.0,0.0,0.0,0.0
53930,95160,0.9970249163257716,0.0,0.0,0.0,0.0
12005,26135,0.0,0.0,0.0,0.0,0.0
2010,161775,0.0,0.0,0.0,0.0,0.0
168870,6644,0.0,0.0,0.0,0.0,0.0
67382,47998,0.0,0.0,0.0,0.0,0.0
3356,13705,0.0,0.0,0.0,0.0,0.0
131500,19343,0.0,0.0,0.0,0.0,0.0
4733,120451,1.0,0.0,1.0,1.0,0.0
4380,7340,0.0,0.0,0.0,0.0,0.0
14615,123517,0.0,0.0,0.0,0.0,0.0
383,275005,0.0,0.0,0.0,0.0,0.0
135320,12751,0.0,0.0,0.0,0.0,0.0
132965,130899,0.0,0.0,0.0,0.0,0.0
11077,15893,0.9970249163257716,0.0,0.0,0.0,0.0
42172,155541,0.0,0.0,0.0,0.0,0.0
3581,3629,0.0,0.0,0.0,0.0,0.0
73496,74491,0.0,0.0,0.0,0.0,0.0
14454,425721,0.0,0.0,0.0,0.0,0.0
19192,158970,0.0,0.0,0.0,0.0,0.0
162293,97700,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
428726,103832,0.0,0.0,0.0,0.0,0.0
70550,226713,0.0,0.0,0.0,0.0,0.0
891,133616,0.0,0.0,0.0,0.0,0.0
177829,14577,0.0,0.0,0.0,0.0,0.0
13813,291500,0.0,0.0,0.0,0.0,0.0
46448,26527,0.9970249163257716,0.0,1.0,1.0,0.0
43719,27029,0.0,0.0,0.0,0.0,0.0
35375,35376,1.0,0.0,1.0,1.0,1.0
11946,161560,0.0,0.0,0.0,0.0,0.0
16527,95431,0.0,0.0,0.0,0.0,0.0
80868,290324,1.0,0.0,1.0,1.0,0.0
11714,47055,0.0,0.0,0.0,0.0,0.0
5907,9126,0.0,0.0,0.0,0.0,0.0
7067,82877,0.0,0.0,0.0,0.0,0.0
2670,403293,0.0,0.0,0.0,0.0,0.0
8835,20965,0.0,0.0,0.0,0.0,0.0
12767,288159,0.0,0.0,0.0,0.0,0.0
69127,37502,0.0,0.0,0.0,0.0,0.0
229,406120,0.0,0.0,0.0,0.0,0.0
12493,16801,0.9970249163257716,0.0,1.0,1.0,0.0
171153,254089,0.0,0.0,0.0,0.0,0.0
38815,63800,0.0,0.0,0.0,0.0,0.0
5186,260079,0.0,0.0,0.0,0.0,0.0
41854,438699,0.0,0.0,0.0,0.0,0.0
358552,64906,0.0,0.0,0.0,0.0,0.0
35376,65159,0.0,0.0,0.0,0.0,0.0
4214,23761,0.0,0.0,0.0,0.0,0.0
33442,7512,0.0,0.0,0.0,0.0,0.0
18040,26942,0.0,0.0,0.0,0.0,0.0
40886,85807,0.0,0.0,0.0,0.0,0.0
5226,285129,0.0,0.0,0.0,0.0,0.0
309336,61908,1.0,0.0,1.0,1.0,0.0
46754,124930,1.0,0.0,1.0,1.0,0.0
59784,93703,0.0,0.0,0.0,0.0,0.0
42172,13813,1.0,0.0,1.0,1.0,1.0
202812,128120,0.0,0.0,0.0,0.0,0.0
7274,61793,0.0,0.0,0.0,0.0,0.0
89784,224711,0.9970249163257716,0.0,0.0,0.0,0.0
383,180946,0.0,0.0,0.0,0.0,0.0
5011,10253,0.0,0.0,0.0,0.0,0.0
75689,12281,0.0,0.0,0.0,0.0,0.0
36063,69883,0.0,0.0,0.0,0.0,0.0
6658,335952,0.0,0.0,0.0,0.0,0.0
13813,63360,0.0,0.0,0.0,0.0,1.0
277293,16452,0.0,0.0,0.0,0.0,0.0
71009,58574,0.9970249163257716,0.0,0.0,0.0,0.0
5226,11953,0.9970249163257716,0.0,1.0,1.0,1.0
8381,54496,0.0,0.0,0.0,0.0,0.0
118210,20227,0.0,0.0,0.0,0.0,0.0
8719,8742,0.0,0.0,0.0,0.0,0.0
10726,378467,0.0,0.0,0.0,0.0,0.0
8385,162857,0.0,0.0,0.0,0.0,0.0
67637,83578,0.0,0.0,0.0,0.0,0.0
133418,180024,0.0,0.0,0.0,0.0,0.0
41179,9964,0.0,0.0,0.0,0.0,0.0
349,32143,0.0,0.0,0.0,0.0,0.0
107231,11339,0.9970249163257716,0.0,0.0,0.0,0.0
4477,90752,0.0,0.0,0.0,0.0,0.0
3547,73709,0.0,0.0,0.0,0.0,0.0
152360,188043,0.9970249163257716,0.0,1.0,1.0,0.0
9021,86983,0.0,0.0,0.0,0.0,0.0
107278,62408,0.9970249163257716,0.0,1.0,1.0,0.0
248,101411,0.0,0.0,0.0,0.0,0.0
50619,27800,0.0,0.0,0.0,0.0,0.0
12751,18431,1.0,0.0,1.0,1.0,1.0
133235,8324,0.9970249163257716,0.0,1.0,1.0,0.0
5011,41808,0.0,0.0,0.0,0.0,0.0
78339,153763,0.0,0.0,0.0,0.0,0.0
8942,10093,0.0,0.0,0.0,0.0,0.0
13813,47108,0.0,0.0,0.0,0.0,0.0
69395,70832,0.0,0.0,0.0,0.0,0.0
3021,9325,0.0,0.0,0.0,0.0,0.0
76290,27029,0.0,0.0,0.0,0.0,0.0
3629,78742,0.9970249163257716,0.0,1.0,1.0,0.0
6658,6677,0.0,0.0,0.0,0.0,0.0
208627,64911,0.9970249163257716,0.0,0.0,0.0,0.0
12505,20359,0.0,0.0,0.0,0.0,0.0
33764,64541,0.0,0.0,0.0,0.0,0.0
37532,56428,0.0,0.0,0.0,0.0,0.0
50901,90492,0.0,0.0,0.0,0.0,0.0
100162,13603,1.0,0.0,0.0,0.0,0.0
3533,195391,0.9970249163257716,0.0,0.0,0.0,0.0
73077,26159,0.0,0.0,0.0,0.0,0.0
168933,140613,0.0,0.0,0.0,0.0,0.0
103370,14615,0.0,0.0,0.0,0.0,0.0
14549,126428,0.0,0.0,0.0,0.0,0.0
2156,78860,0.0,0.0,0.0,0.0,0.0
41854,27983,0.9970249163257716,0.0,0.0,0.0,0.0
85307,184166,0.0,0.0,0.0,0.0,0.0
4084,7845,0.9970249163257716,0.0,1.0,1.0,0.0
344976,18536,0.0,0.0,0.0,0.0,0.0
12945,29016,0.0,0.0,0.0,0.0,0.0
43701,77190,1.0,0.0,1.0,0.0,0.0
15493,15527,0.9970249163257716,0.0,0.0,0.0,0.0
2994,75798,0.0,0.0,0.0,0.0,0.0
69914,5193,0.0,0.0,0.0,0.0,0.0
82945,50311,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
349,124709,0.0,0.0,0.0,0.0,0.0
210922,28063,0.0,0.0,0.0,0.0,0.0
88801,23358,0.0,0.0,0.0,0.0,0.0
33383,438208,0.0,0.0,0.0,0.0,0.0
100127,67382,0.0,0.0,0.0,0.0,0.0
316,76340,0.9970249163257716,0.0,0.0,0.0,0.0
39492,108393,0.9970249163257716,0.0,1.0,1.0,0.0
16452,316667,0.0,0.0,0.0,0.0,0.0
56968,60635,0.0,0.0,0.0,0.0,0.0
216,17155,0.0,0.0,0.0,0.0,0.0
201995,47517,1.0,0.0,1.0,1.0,0.0
12965,62514,0.0,0.0,0.0,0.0,0.0
47783,191812,0.9970249163257716,0.0,0.0,0.0,0.0
5193,75798,0.0,0.0,0.0,0.0,0.0
51288,130736,0.0,0.0,0.0,0.0,0.0
68307,73034,0.0,0.0,0.0,0.0,0.0
213163,27037,0.0,0.0,0.0,0.0,0.0
6982,56320,0.9970249163257716,0.0,1.0,1.0,0.0
2288,93299,0.0,0.0,0.0,0.0,0.0
58571,58574,0.0,0.0,0.0,0.0,0.0
76835,13618,0.0,0.0,0.0,0.0,0.0
3836,52507,0.9970249163257716,0.0,1.0,1.0,0.0
103181,80429,1.0,0.0,1.0,0.0,0.0
13813,30350,0.0,0.0,0.0,0.0,0.9998140572703608
13082,179618,0.0,0.0,0.0,0.0,0.0
5011,304700,0.0,0.0,0.0,0.0,0.0
16452,282471,0.0,0.0,0.0,0.0,0.0
13813,320198,0.0,0.0,0.0,0.0,0.0
511,133748,0.0,0.0,0.0,0.0,0.0
270079,11792,0.0,0.0,0.0,0.0,0.0
6373,73227,0.0,0.0,0.0,0.0,0.0
383,146356,0.0,0.0,0.0,0.0,0.0
111031,56968,0.0,0.0,0.0,0.0,0.0
5226,226475,0.0,0.0,0.0,0.0,0.0
9016,19955,0.9970249163257716,0.0,0.0,0.0,0.0
2670,57826,0.0,0.0,0.0,0.0,0.0
3547,13813,1.0,0.0,1.0,1.0,1.0
38264,62333,0.0,0.0,0.0,0.0,0.0
13813,61309,0.0,0.0,0.0,0.0,0.0
349,6236,0.0,0.0,0.0,0.0,0.0
74079,15657,0.0,0.0,0.0,0.0,0.0
11854,54095,0.0,0.0,0.0,0.0,0.0
11991,47477,0.0,0.0,0.0,0.0,0.0
39949,13813,0.0,0.0,0.0,0.0,0.0
36271,18536,0.9970249163257716,0.0,1.0,1.0,0.0
57430,353362,0.0,0.0,0.0,0.0,0.0
17117,82988,0.9970249163257716,0.0,0.0,0.0,0.0
19343,252899,0.0,0.0,0.0,0.0,0.0
6,430348,0.9970249163257716,0.0,0.0,0.0,0.0
383,288158,0.0,0.0,0.0,0.0,0.0
117435,226367,0.0,0.0,0.0,0.0,0.0
14376,61464,0.0,0.0,0.0,0.0,0.0
356,121279,0.0,0.0,0.0,0.0,0.0
9218,63360,0.0,0.0,0.0,0.0,0.0
123269,127967,0.0,0.0,0.0,0.0,0.0
35731,16801,1.0,0.0,1.0,0.0,0.0
43725,19204,0.0,0.0,0.0,0.0,0.0
270855,58574,0.9970249163257716,0.0,0.0,0.0,0.0
52322,30674,0.0,0.0,0.0,0.0,0.0
310048,344696,0.0,0.0,0.0,0.0,0.0
14075,20920,0.0,0.0,0.0,0.0,0.0
291,11795,0.0,0.0,0.0,0.0,0.0
94,35090,0.9970249163257716,0.0,0.0,0.0,0.0
99900,27864,0.0,0.0,0.0,0.0,0.0
33471,21718,0.0,0.0,0.0,0.0,0.0
9513,25863,0.9970249163257716,0.0,1.0,1.0,0.0
1837,35512,0.9970249163257716,0.0,1.0,1.0,0.0
19150,118150,0.9970249163257716,0.0,0.0,0.0,0.0
6148,116459,0.0,0.0,0.0,0.0,0.0
13139,19254,0.9970249163257716,0.0,0.0,0.0,0.0
2010,7423,0.0,0.0,0.0,0.0,0.0
10924,81736,0.0,0.0,0.0,0.0,0.0
12223,12505,0.9970249163257716,0.0,0.0,0.0,0.0
213875,64157,0.0,0.0,0.0,0.0,0.0
43,79992,0.0,0.0,0.0,0.0,0.0
73360,12751,0.9970249163257716,0.0,0.0,0.0,0.0
13813,65210,0.9970249163257716,0.0,0.0,0.0,0.9998140572703608
134204,6961,0.0,0.0,0.0,0.0,0.0
5011,50901,0.0,0.0,0.0,0.0,1.0
12751,20385,1.0,0.0,1.0,1.0,1.0
7400,78699,0.0,0.0,0.0,0.0,0.0
47794,98202,0.0,0.0,0.0,0.0,0.0
236069,10475,0.0,0.0,0.0,0.0,0.0
5193,257084,0.0,0.0,0.0,0.0,0.0
973,21517,1.0,0.0,0.0,0.0,0.0
48058,114002,0.0,0.0,0.0,0.0,0.0
5226,95421,0.0,0.0,0.0,0.0,0.0
14075,313941,0.0,0.0,0.0,0.0,0.0
3603,10853,0.0,0.0,0.0,0.0,0.0
269085,27029,0.0,0.0,0.0,0.0,0.0
5988,13603,0.9970249163257716,0.0,0.0,0.0,0.0
66226,10111,0.0,0.0,0.0,0.0,0.0
145501,98100,0.9970249163257716,0.0,0.0,0.0,0.0
57174,60035,0.0,0.0,0.0,0.0,0.0
2941,282891,0.0,0.0,0.0,0.0,0.0
2374,63916,0.0,0.0,0.0,0.0,0.0
38236,41664,0.0,0.0,0.0,0.0,0.0
5776,120477,0.0,0.0,0.0,0.0,0.0
15214,15219,0.0,0.0,0.0,0.0,0.0
65927,960,0.0,0.0,0.0,0.0,0.0
89,75347,0.9970249163257716,0.0,0.0,0.0,0.0
10752,22680,0.9970249163257716,0.0,1.0,1.0,0.0
5226,42172,1.0,0.0,1.0,0.0,1.0
70844,70853,0.9970249163257716,0.0,1.0,1.0,0.0
89784,26158,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
176243,14454,0.0,0.0,0.0,0.0,0.0
4730,64964,0.9970249163257716,0.0,0.0,0.0,0.0
35307,22630,0.0,0.0,0.0,0.0,0.0
41725,287719,0.9970249163257716,0.0,0.0,0.0,0.0
16188,222840,0.0,0.0,0.0,0.0,0.0
383,227208,0.0,0.0,0.0,0.0,0.0
2740,36854,1.0,0.0,1.0,1.0,0.0
35376,14615,1.0,0.0,1.0,1.0,1.0
98598,47783,0.9970249163257716,0.0,0.0,0.0,0.0
69172,226713,0.0,0.0,0.0,0.0,0.0
13854,15821,0.0,0.0,0.0,0.0,0.0
37832,82501,0.0,0.0,0.0,0.0,0.0
66669,2941,0.9970249163257716,0.0,0.0,0.0,0.0
16623,117319,0.0,0.0,0.0,0.0,0.0
42836,86523,0.9970249163257716,0.0,0.0,0.0,0.0
16772,95693,0.0,0.0,0.0,0.0,0.0
40973,241776,0.9970249163257716,0.0,1.0,1.0,0.0
101118,13813,0.9970249163257716,0.0,0.0,0.0,0.9998140572703608
107040,83921,0.0,0.0,0.0,0.0,0.0
1837,342663,0.0,0.0,0.0,0.0,0.0
280909,63379,0.0,0.0,0.0,0.0,0.0
17621,89784,0.0,0.0,0.0,0.0,0.0
3443,46262,0.0,0.0,0.0,0.0,0.0
349,188758,0.0,0.0,0.0,0.0,0.0
66669,9964,0.0,0.0,0.0,0.0,0.0
103293,8835,0.0,0.0,0.0,0.0,0.0
33072,78342,0.0,0.0,0.0,0.0,0.0
4720,52288,0.9970249163257716,0.0,0.9998140572703608,0.9998140572703608,0.0
36854,36905,0.9970249163257716,0.0,1.0,1.0,0.0
349,162469,0.0,0.0,0.0,0.0,0.0
47499,196130,0.0,0.0,0.0,0.0,0.0
67204,11339,0.0,0.0,0.0,0.0,0.0
511,7259,0.0,0.0,0.0,0.0,0.0
14615,57105,1.0,0.0,1.0,0.0,0.0
288278,30241,0.0,0.0,0.0,0.0,0.0
15184,18853,0.0,0.0,0.0,0.0,0.0
5566,115044,0.0,0.0,0.0,0.0,0.0
9964,29493,0.0,0.0,0.0,0.0,0.0
3609,110170,0.0,0.0,0.0,0.0,0.0
3877,70788,0.0,0.0,0.0,0.0,0.0
354465,354466,1.0,0.0,1.0,1.0,0.0
152929,27029,0.0,0.0,0.0,0.0,0.0
57118,57206,0.0,0.0,0.0,0.0,0.0
34801,41892,0.0,0.0,0.0,0.0,0.0
39183,31706,0.9970249163257716,0.0,0.0,0.0,0.0
16358,31450,0.0,0.0,0.0,0.0,0.0
51806,157519,0.0,0.0,0.0,0.0,0.0
396,8219,0.0,0.0,0.0,0.0,0.0
8970,80429,0.9970249163257716,0.0,1.0,1.0,0.0
3364,81422,0.0,0.0,0.0,0.0,0.0
39889,26159,0.9970249163257716,0.0,0.0,0.0,0.0
91662,28849,0.0,0.0,0.0,0.0,0.0
5011,116701,0.0,0.0,0.0,0.0,0.0
9964,95770,0.9970249163257716,0.0,1.0,1.0,0.0
3209,75710,0.0,0.0,0.0,0.0,0.0
2765,10219,0.0,0.0,0.0,0.0,0.0
5214,43701,0.9970249163257716,0.0,0.0,0.0,0.0
973,15214,0.9970249163257716,0.0,0.0,0.0,0.0
25905,91831,0.0,0.0,0.0,0.0,0.0
2288,6707,0.0,0.0,0.0,0.0,0.0
186184,22470,0.0,0.0,0.0,0.0,0.0
4794,96892,0.0,0.0,0.0,0.0,0.0
27864,29570,0.0,0.0,0.0,0.0,0.0
36982,19862,0.0,0.0,0.0,0.0,0.0
66112,4708,0.0,0.0,0.0,0.0,0.0
85735,121429,0.0,0.0,0.0,0.0,0.0
10230,54838,0.9970249163257716,0.0,1.0,1.0,0.0
